id,place_id,name,address,city,county,zip,phone,website,rating,review_count,categories,business_status,hours_json,franchise_flag,license_verified,matched_license_number,matched_principal_name,match_confidence,source_sweeps,created_at
1037,ChIJN6al6xC_wogRQNjqZ6e0Aao,Certified Mold Assessments,,Baker,Okaloosa,,+1813-789-8209,https://www.certifiedmoldassessments.com/,5.0,104,mold assessment,,,0,0,,,none,mold assessment,2026-08-28 20:41:56
1038,ChIJTyjz0er95YgRqp_V3ia5_RU,Florida Pest Control,"539 E Call St, Starke, FL 32091",STARKE,Bradford,,+1904-977-2680,https://www.flapest.com/locations/starke/?utm_source=google&utm_medium=gbp&utm_campaign=starke,4.7,212,"mold assessment,mold inspection",,,0,0,,,none,"mold assessment,mold inspection",2026-08-28 20:41:56
1039,ChIJgdY4j76k6IgRSH8o5iLouRU,Pillar To Post,"Gainesville, FL 32614",GAINESVILLE,Alachua,,+1352-572-7253,https://alachua.pillartopost.com/,4.6,24,"mold assessment,mold inspection",,,0,0,,,none,"mold assessment,mold inspection",2026-08-28 20:41:56
1040,ChIJRZktE_zd5YgROJkuBtru_Q4,Property360,,Green Cove Springs,Clay,,+1904-637-1267,https://www.thebuildinginspector.net/?utm_source=google&utm_medium=organic&utm_campaign=gmb-middleburg-fl,4.9,63,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:41:56
1041,ChIJ__-TBF2lQIYRozSN8W4HwPI,Elite Mold Testing & Assessment,,Starke,Bradford,,+1281-748-7227,https://www.elitemoldtestandassess.com/,5.0,240,mold assessment,,,0,0,,,none,mold assessment,2026-08-28 20:41:56
1042,ChIJb_1HD1bT5YgRX2uwmGo38vA,Hanna Home Services,,Green Cove Springs,Clay,,+1904-658-1009,https://www.hannahomeservices.com/,5.0,194,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:41:56
1043,ChIJ6TrHhXod2YgRqgp_cL1u66Q,Mold Shark,,Trenton,Levy,,+1954-354-2913,https://mold-shark.com/,5.0,32,mold assessment,,,0,0,,,none,mold assessment,2026-08-28 20:41:56
1044,ChIJz4TQYJXr3ogREGzGG-7jUVQ,Mold Shark,,Trenton,Levy,,+1772-333-4399,https://mold-shark.com/port-st-lucie-fl/,5.0,48,mold assessment,,,0,0,,,none,mold assessment,2026-08-28 20:41:56
1045,ChIJ64I9mUXx5YgRJ8VgvFYlTVI,North Florida Inspection Solutions,,Starke,Bradford,,+1904-648-6347,http://www.nfinspectionsolutions.com/,5.0,302,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:41:57
1046,ChIJLTGkk7D0WqMRC8gLHwjQ8f0,"High Mark Inspections, LLC",,High Springs,Alachua,,+1386-361-8040,http://www.highmarkinspections.com/,5.0,168,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:41:57
1047,ChIJ1YaL2yW_6IgRZkMT11kS3bI,Greenwood Building Inspection & Consulting - Property & Mold Inspection Services,,Williston,Levy,,+1352-405-5516,http://www.gpiservices.com/,5.0,52,"mold assessment,mold inspection,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold testing",2026-08-28 20:41:57
1048,ChIJn2svROKj6IgR9XfpmTGwXb0,SERVPRO of W. Gainesville,"2950 SW Archer Rd, Gainesville, FL 32608",GAINESVILLE,Alachua,,+1813-543-0053,https://www.servpro.com/locations/fl/servpro-of-gainesville-west-alachua-county-west?utm_medium=organic&utm_source=gbp,5.0,22,"fire and water damage restoration,mold remediation,mold testing,restoration company,water damage restoration",,,1,0,,,none,"fire and water damage restoration,mold remediation,mold testing,restoration company,water damage restoration",2026-08-28 20:41:57
1049,ChIJrUxR9KW96IgRFYKEn6Yent8,Cristina'S Water Damage Restoration Gainesville FL,"9150 SW 49th Pl, Gainesville, FL 32608",GAINESVILLE,Alachua,,+1352-663-0593,,5.0,4,"disaster restoration company,restoration company,water damage restoration",,,1,0,,,none,"disaster restoration company,restoration company,water damage restoration",2026-08-28 20:41:57
1050,ChIJGW9tKJS76IgRB6E4-qMee7Y,Paul Davis of North Central Florida,"3499 NW 97th Blvd Ste 10, Gainesville, FL 32606",GAINESVILLE,Alachua,,+1352-332-5306,https://north-central-florida.pauldavis.com/,4.9,79,"fire and water damage restoration,mold assessment,mold inspection,water damage restoration",,,1,1,MRSR3446,"BAGLEY, ROBERT",high,"fire and water damage restoration,mold assessment,mold inspection,water damage restoration",2026-08-28 20:41:57
1051,ChIJEXciRjEF5ogRXHKWzpPocvc,"B.B. Restoration & Construction Services, LLC","7103 Immokalee Rd, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1352-256-7381,,,,restoration company,,,1,0,,,none,restoration company,2026-08-28 20:41:57
1052,ChIJT-5x9XWk6IgRTcCFyMgYCJg,Restoration Specialists Gainesville,"6201 NW 123rd Pl Ste 10, Gainesville, FL 32653",GAINESVILLE,Alachua,,+1352-376-0721,http://www.restorationspecialists.com/,3.2,12,water damage restoration,,,1,0,,,none,water damage restoration,2026-08-28 20:41:57
1053,ChIJq_mM6mk2hKcRahdsNPbbqS0,Heartland Restoration Services,,Starke,Bradford,,+1863-381-1613,https://www.heartlandrestorations.com/,5.0,27,fire and water damage restoration,,,1,0,,,none,fire and water damage restoration,2026-08-28 20:41:57
1054,ChIJlci1TFqr2YgRLaW3rqZR5ZM,Water And Fire Restoration Services Florida,,Starke,Bradford,,+1619-996-0185,https://water-fire-restoration-services-florida.ueniweb.com/?utm_campaign=gmb,5.0,5,fire and water damage restoration,,,1,0,,,none,fire and water damage restoration,2026-08-28 20:41:57
1055,ChIJh80mE8QLvQIRtc-cuSI57Dc,Black Water Construction Inc,,Starke,Bradford,,+1904-591-4436,https://www.blackwater-constructionfl.com/,5.0,6,fire and water damage restoration,,,0,0,,,none,fire and water damage restoration,2026-08-28 20:41:57
1056,ChIJXzMXwvCj6IgRBQXF_q3q7GU,ServiceMaster Restoration By 3 H Enterprise,"4927 SW 41st Blvd Ste 60, Gainesville, FL 32608",GAINESVILLE,Alachua,,+1352-414-8222,https://www.servicemasterrestore.com/servicemaster-restoration-by-3-h-enterprise/,5.0,25,"disaster restoration company,fire and water damage restoration,mold assessment,restoration company,water damage restoration",,,1,0,,,none,"disaster restoration company,fire and water damage restoration,mold assessment,restoration company,water damage restoration",2026-08-28 20:41:57
1057,ChIJR4utFsf95YgRVy-DDPBZ4c4,Durrance Pump & Supply,"864 N Temple Ave Ste C, Starke, FL 32091",STARKE,Bradford,,+1904-964-7061,,4.3,35,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-28 20:41:57
1058,ChIJJaYsYwMI5ogR0ObY0_exoIE,Chemours Company,"5222 Treat Rd, Starke, FL 32091",STARKE,Bradford,,+1904-964-1200,http://www.chemours.com/,2.9,18,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-28 20:41:57
1059,ChIJAQAAAMC154gR1a_1G5KTPHw,Florida Mold Testing,,Lake Butler,Bradford,,+1352-840-3043,https://www.moldtestingocala.com/,5.0,2,"mold assessment,mold inspection",,,0,0,,,none,"mold assessment,mold inspection",2026-08-28 20:42:20
1060,ChIJk3SahC-c-g4RMOffSTk1ktE,Florida Mold Solutions,,Lake Butler,Bradford,,+1407-360-0820,https://floridamoldsolutions.net/,5.0,12,"mold assessment,mold inspection,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold testing",2026-08-28 20:42:20
1061,ChIJDY4zsaHukE8RW71PR2Ic86k,Senor Mold LLC,,Lake Butler,Bradford,,+1689-263-2113,https://senormold.com/,5.0,5,mold assessment,,,0,0,,,none,mold assessment,2026-08-28 20:42:20
1062,ChIJ70wRJPWP3YgRgdF_k8l7mtc,CLG Mold Xperts,,Lake Butler,Bradford,,+1407-720-4519,https://clgmoldxperts.com/,5.0,31,mold assessment,,,0,0,,,none,mold assessment,2026-08-28 20:42:20
1063,ChIJ7Qo-XELF5YgRoXBAmEpKgI0,CK Builders and Home Inspections,"2574 Quail Roost Rd, Middleburg, FL 32068",MIDDLEBURG,Clay,,+1904-903-1184,http://ckinspector.com/,5.0,47,mold testing,,,0,0,,,none,mold testing,2026-08-28 20:42:20
1064,ChIJY5qw0HCJ54gRcY6qfmVetaI,"Atkinson Inspection Services of Central Florida, Inc.",,Lake Butler,Bradford,,+1407-963-3505,https://atkinsoninspection.com/,4.9,223,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:42:20
1065,ChIJ8-x4s5gZ5ogRc1Slitloy5Y,Right Choice Inspections LLC,"125 Dixie St, Hawthorne, FL 32640",HAWTHORNE,Alachua,,+1352-353-9311,https://rightchoiceinspectionsllc.com/,5.0,3,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:42:20
1066,ChIJUeevwd5T74gRbCYhrydIZZU,Lake Butler Hospital,"850 E Main St, Lake Butler, FL 32054",LAKE BUTLER,Bradford,,+1386-496-2323,https://lakebutlerhospital.com/,3.6,41,"disaster restoration company,mold testing",,,0,0,,,none,"disaster restoration company,mold testing",2026-08-28 20:42:20
1067,ChIJlSm9AQ696IgRkAbdXuZv6Ck,"ZND-SEN Mold Removal & Mold Remediation Service Gainesville, FL","5745 SW 75th St, Gainesville, FL 32608",GAINESVILLE,Alachua,,+1352-352-4337,https://moldremovalgainesvillefl.online/,3.8,16,"mold assessment,mold inspection",,,1,0,,,none,"mold assessment,mold inspection",2026-08-28 20:42:20
1068,ChIJoZcE2xjJ6IgRaLTpfrNpi9o,King Home Inspection LLC,"16031 NW 206th Dr, High Springs, FL 32643",HIGH SPRINGS,Alachua,,+1352-871-4934,https://kinghomeinspectionllc.com/,5.0,8,"mold assessment,mold inspection",,,0,0,,,none,"mold assessment,mold inspection",2026-08-28 20:42:20
1069,ChIJyX6f1XNT74gRqjiFC7v6YnM,James Jetton's Home Restoration & Painting,"947 SW 6th Ave, Lake Butler, FL 32054",LAKE BUTLER,Bradford,,+1386-957-2542,,3.0,1,restoration company,,,1,0,,,none,restoration company,2026-08-28 20:42:20
1070,ChIJudTERHhT74gRiB51OEppjb0,"On Track Land Management, LLC","14790 SW 85th Trail, Lake Butler, FL 32054",LAKE BUTLER,Bradford,,+1904-460-5464,https://ontracklandmgmt.com/,5.0,88,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:20
1071,ChIJU-X7zLpu_yQRnyUA3TdX0nQ,Blue Collar Restoration,,Trenton,Levy,,+1386-433-3522,http://bluecollarrest.com/,5.0,52,water damage restoration,,,1,0,,,none,water damage restoration,2026-08-28 20:42:20
1072,ChIJiRP8DTa36IgRBPD5Xeoc-fM,"RWPC, Inc.","2603 NW 74th Pl, Gainesville, FL 32653",GAINESVILLE,Alachua,,+1352-554-5898,http://www.rwpcinc.com/,5.0,13,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:20
1073,ChIJPZKjAv_VNGAR2pVo0xZn3cI,Southern Moose Restorations,,Lake Butler,Bradford,,,http://www.southern-moose.com/,5.0,12,restoration company,,,1,0,,,none,restoration company,2026-08-28 20:42:20
1074,ChIJ8Y3XR-u92ioRFTdjz5SZfCY,1 Call Restoration,,Green Cove Springs,Clay,,+1904-439-9934,https://1-call-restoration.com/,5.0,8,disaster restoration company,,,1,0,,,none,disaster restoration company,2026-08-28 20:42:20
1075,ChIJkWpXMENucAgR1t7dz-mj_Rs,US Specialist,,Newberry,Alachua,,+1352-234-8454,https://usrestorationspec.com/,5.0,4,fire and water damage restoration,,,0,0,,,none,fire and water damage restoration,2026-08-28 20:42:20
1076,ChIJQWkPQsxT74gRxjwfowOXBPo,You Dig It LLC,"15073 SW 150th Loop, Lake Butler, FL 32054",LAKE BUTLER,Bradford,,+1904-966-2545,https://www.facebook.com/share/16M4ksLgvE/,5.0,4,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-28 20:42:20
1077,ChIJ07T_TVtT74gRBPE55BX0Kf0,Pro Dryer Vent Cleaning Of Florida,"255 N Lake Ave, Lake Butler, FL 32054",LAKE BUTLER,Bradford,,+1386-465-2474,https://prodryerventcleaningofflorida.site/,5.0,17,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-28 20:42:20
1078,ChIJN-sCdW9S74gRRFWqBzpnZfE,Clyatt Well Drilling Inc,"5941 SW State Road 121, Lake Butler, FL 32054",LAKE BUTLER,Bradford,,+1386-496-2488,,4.8,39,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-28 20:42:20
1079,ChIJS1LJdpfAwogRG_vacM1qX2Y,Mold Inspection & Testing Tampa,,Old Town,Dixie,,+1813-358-4768,http://moldinspectionandtest.com/tampa-fl/,4.8,98,"mold assessment,mold inspection",,,0,0,,,none,"mold assessment,mold inspection",2026-08-28 20:42:35
1080,ChIJfb4tG3i4bqYRi2yVqCdBpOM,FL Home Inspection and Mold Assessments,,Holt,Okaloosa,,+1727-767-9145,https://flhomeinspectionandmoldassessments.com/,5.0,20,"mold assessment,mold inspection,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold testing",2026-08-28 20:42:35
1081,ChIJu8JzAhHRpgMR-SaXrwEKCLw,Air Quality Experts - Mold Inspection & Testing,,Keystone Heights,Clay,,+1561-298-9431,https://www.aqecorporation.com/,5.0,158,mold assessment,,,0,0,,,none,mold assessment,2026-08-28 20:42:35
1082,ChIJ3w-gWZQO5ogRd9T4qoFWNhg,Lake Area Home Inspections,"5661 Silver Sands Cir, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1386-336-1421,,1.8,5,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:42:35
1083,ChIJJ29rvKfn5YgRcIqVno-4K0I,RICHMARK Home Inspections,"4015 Hall and Boree Rd, Middleburg, FL 32068",MIDDLEBURG,Clay,,+1904-868-1091,https://richmarkhomeinspections.com/,5.0,45,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:42:35
1084,ChIJU96P2ZkM5ogRruiDEsuTA3I,Northway's Contracting & Roofing,"4410 Station Fwy, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1904-910-5960,,5.0,21,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1085,ChIJybyZU6Q44q4R4_lMRDBSMCY,Tiling Florida LLC,"125 E Walker Dr, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1904-290-4007,http://tilingflorida.com/,5.0,6,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1086,ChIJayBiQ44F5ogRcFxuadeiavE,American Gutter Inc,"322 FL-100 A, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1352-473-8411,http://www.americangutterinc.com/,4.9,177,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1087,ChIJL9zEyPwP5ogRXhTBd61uFWk,AMAZING Drywall Inc.,"195 Satsuma St, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1352-478-1708,,4.0,16,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1088,ChIJeUDz2Jga5ogRgrzGOTCs_tc,Whitton Roofing Company,"275 Fox Run Rd, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1352-473-8962,https://whittonroofingco.com/,4.3,19,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1089,ChIJLf36CfBkZyIRxZAPowdymLo,Legendary Home Improvements LLC,"FL-100, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1352-665-6544,,5.0,5,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1090,ChIJR8nLkgSn6IgREG0i2V7OYF4,lavek customs,"6299 Dennison Ave, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1352-616-2040,https://www.instagram.com/lavek_customs/,5.0,5,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1091,ChIJoXrfYDUO5ogR239pd5baCCs,Lake Area Heating and Air,"260 Commercial Cir, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1352-473-9595,https://www.lakeareahvac.net/,4.9,214,restoration company,,,1,0,,,none,restoration company,2026-08-28 20:42:35
1092,ChIJpS60CuyBt4cR6gnqkJBFS4Y,Team Lilly's Classic Cars,"3863 State Rd 21, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1904-966-2575,,4.5,2,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1093,ChIJFy0lDBkP5ogRGbbTPYJx-Bg,Keystone HVAC,"625 SE Lakeview Dr, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,,https://www.keystonehvac.services/,5.0,142,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1094,ChIJAZQ4qucF5ogR8yAr0Ba60-w,Keystone Plumbing Inc.,"2473 FL-100, Starke, FL 32091",STARKE,Bradford,,+1352-792-4426,http://www.keystoneplumbinginc.com/,4.9,314,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1095,ChIJCZeziXNFdaER5jToraRHHbw,"Air Innovations, LLC","7373 State Rd 21 Suite B, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1904-596-0555,https://airinnovationsfl.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website&utm_content=website_button,5.0,235,restoration company,,,1,0,,,none,restoration company,2026-08-28 20:42:35
1096,ChIJEQq7YIIP5ogRoS01dqSB7TI,Compassionate Mechanics LLC.,"6565 Woodland Dr, Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1904-769-2273,http://www.compassionatemechanic.com/,4.5,61,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1097,ChIJ5Ykt9SqR5ogRT26D6wflYdI,TJJ CONTRACTORS LLC.,"Keystone Heights, FL 32656",KEYSTONE HEIGHTS,Clay,,+1386-319-0488,,2.5,2,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:42:35
1098,ChIJ__D1f1WU6IgRirqW6l12bAA,"HR Chimney Inspection & Chimney Cleaning Services , FL","13615 FL-45, Archer, FL 32618",ARCHER,Alachua,,+1352-654-1646,,1.6,20,"mold assessment,mold inspection,mold remediation,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold remediation,mold testing",2026-08-29 04:19:16
1099,ChIJrUxR9KW96IgRYZh_bfjfxy8,ACME Asbestos Abatement and Remediation Services,"9150 SW 49th Pl Ste A, Gainesville, FL 32608",GAINESVILLE,Alachua,,+1352-222-2603,https://acmeasbestosabatement.com/,4.5,8,"mold remediation,mold testing",,,1,0,,,none,"mold remediation,mold testing",2026-08-29 04:19:16
1100,ChIJGTDlA03V54gRw0YRD1RDzw8,North Florida Mold Remediators,"217 SE 1st Ave Ste 200-73, Ocala, FL 34471",OCALA,Marion,,+1855-532-6653,http://www.nflmold.com/,4.8,42,"mold remediation,mold testing",,,0,0,,,none,"mold remediation,mold testing",2026-08-29 04:19:16
1101,ChIJCZ1FTxS96IgRo7PlPBxomnA,"Water & Air Research, Inc.","6821 SW Archer Rd, Gainesville, FL 32608",GAINESVILLE,Alachua,,+1352-372-1500,http://www.waterandair.com/,4.8,6,mold assessment,,,0,0,,,none,mold assessment,2026-08-29 04:19:16
1102,ChIJG-lmI8S96IgR5V6z71DcN2c,Edward Hoffmann Mold Assessment,,Archer,Alachua,,+1352-338-9238,,,,mold assessment,,,0,0,,,none,mold assessment,2026-08-29 04:19:16
1103,ChIJDwNm-zzB6IgRXfCWggckkiY,Allegiance Home Inspections,"25681 SW 22nd Pl, Newberry, FL 32669",NEWBERRY,Alachua,,+1352-474-1019,https://www.allegiancehomeinspectionsfl.com/,5.0,75,"mold assessment,mold inspection,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold testing",2026-08-29 04:19:16
1104,ChIJaZF5zNFsGSkR5ZJxxpKrgdE,Complete Home Inspections Plus,"13778 SW 173rd Ct, Archer, FL 32618",ARCHER,Alachua,,+1352-318-7900,https://completehomeinspectionsplus.com/,5.0,292,mold inspection,,,0,0,,,none,mold inspection,2026-08-29 04:19:16
1105,ChIJK_VHcDLV54gRLZAbTEZIpX0,"WATER damage restoration service, FOUNDATION INC","1847 SW 1st Ave, Ocala, FL 34471",OCALA,Marion,,+1866-332-1386,https://californiawaterdamage.online/,5.0,1,"disaster restoration company,fire and water damage restoration,restoration company,water damage restoration",,,1,0,,,none,"disaster restoration company,fire and water damage restoration,restoration company,water damage restoration",2026-08-29 04:19:16
1106,ChIJK_ggiKR_6IgRY4UIWc08JvY,United Water Restoration Group of Ocala,"3288 SW 74th Ave #101, Ocala, FL 34474",OCALA,Marion,,+1352-507-4302,https://unitedwaterrestoration.com/us/florida/ocala,4.9,160,"disaster restoration company,fire and water damage restoration,mold remediation,restoration company,water damage restoration",,,1,0,,,none,"disaster restoration company,fire and water damage restoration,mold remediation,restoration company,water damage restoration",2026-08-29 04:19:16
1107,ChIJMzhBz3-j6IgR9TVNT6txDhU,Elemental Crew,"901 NW 8th Ave Suite B9, Gainesville, FL 32601",GAINESVILLE,Alachua,,+1352-565-3503,https://elementalcrew.shop/,,,"disaster restoration company,water damage restoration",,,0,0,,,none,"disaster restoration company,water damage restoration",2026-08-29 04:19:16
1108,ChIJdX9nJ1P5JWgR5Hv5Nt3_Jds,A+ BioRecovery,,Newberry,Alachua,,+1888-277-6723,https://aplusbiorecovery.com/,5.0,9,"disaster restoration company,restoration company",,,0,0,,,none,"disaster restoration company,restoration company",2026-08-29 04:19:16
1109,ChIJIxD0fN2V6IgRbjMJ_ADmNcs,352 Renovations,"16727 SW 135th Ave, Archer, FL 32618",ARCHER,Alachua,,+1352-316-9906,https://352renovations.com/,4.7,9,restoration company,,,1,0,,,none,restoration company,2026-08-29 04:19:17
1110,ChIJy-NFGgKV6IgR8d1uVcqYVrE,R E Arnold Construction Inc,"17210 SW Archer Rd, Archer, FL 32618",ARCHER,Alachua,,+1352-495-9494,https://www.reaci.com/,4.1,14,"disaster restoration company,restoration company",,,0,0,,,none,"disaster restoration company,restoration company",2026-08-29 04:19:17
1111,ChIJqV3ILnq96IgRgM8khvOSTos,CROM (Services Facility),"6801 SW Archer Rd, Gainesville, FL 32608",GAINESVILLE,Alachua,,+1352-372-3436,http://www.cromcorp.com/,5.0,9,"disaster restoration company,restoration company",,,0,0,,,none,"disaster restoration company,restoration company",2026-08-29 04:19:17
1112,ChIJq6r6t5W76IgRyqUGnKmgrao,Gainesville Turnover Specialists,"6933 NW 4th Blvd, Gainesville, FL 32607",GAINESVILLE,Alachua,,+1352-363-6622,https://yourgts.com/?utm_source=gmb&utm_medium=referral,4.9,179,restoration company,,,0,0,,,none,restoration company,2026-08-29 04:19:17
1113,ChIJ8_N0woyj6IgRCWecYXWM60s,SkyFrog Tree Service,"6115 SW 137th Ave, Archer, FL 32618",ARCHER,Alachua,,+1352-727-4330,https://www.skyfrogtreeservice.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMB,4.6,120,restoration company,,,0,0,,,none,restoration company,2026-08-29 04:19:17
1114,ChIJ1xnUJbm9a2ER6oENTy5oG5s,Carrigan Construction & Remodeling LLC,,Archer,Alachua,,+1352-672-1606,https://carriganconstruction.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,5.0,30,restoration company,,,0,0,,,none,restoration company,2026-08-29 04:19:17
1115,ChIJb5F0kwmj6IgRjTiSTTZxjWc,Ice Shine Mobile Detailing,"SW Archer Rd, Gainesville, FL 32608",GAINESVILLE,Alachua,,+1850-896-8399,https://www.iceshinefl.com/,5.0,52,restoration company,,,0,0,,,none,restoration company,2026-08-29 04:19:17
1116,ChIJR9N9wyO96IgRozic_c7-Njg,Citron Clean,,Archer,Alachua,,+1352-359-0671,http://www.citronclean.com/,4.7,14,restoration company,,,0,0,,,none,restoration company,2026-08-29 04:19:17
1117,ChIJLaiuNASdW04RmjSUq9AJsl8,Gainesville Florida pavers,"16376 SW 134th Ave, Archer, FL 32618",ARCHER,Alachua,,+1352-246-9658,https://gainesvilleflpavers.com/,5.0,159,restoration company,,,0,0,,,none,restoration company,2026-08-29 04:19:17
1118,ChIJq8uwUbrU54gR9iTf8uIQAmM,OneRestore,"1540 SW 5th Ave, Ocala, FL 34471",OCALA,Marion,,+1352-390-6549,http://www.onerestore.com/,4.7,118,"disaster restoration company,fire and water damage restoration,mold testing,restoration company,water damage restoration",,,0,1,MRSA3763,"FARRELL , MIKE II",high,"disaster restoration company,fire and water damage restoration,mold testing,restoration company,water damage restoration",2026-08-29 04:19:17
1119,ChIJpwFdh_-U6IgR8OTP-MznNZ4,Kempton & Self Plumbing Services,"13415 FL-45, Archer, FL 32618",ARCHER,Alachua,,+1352-378-1812,https://kemptonselfplumbinginc.com/,4.8,248,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-29 04:19:17
1120,ChIJO-3xCDm7h4wR9HSJCSQw5PA,"Fast Lane Plumbing, Archer, FL",,Archer,Alachua,,+1352-486-9041,,5.0,2,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-29 04:19:17
1121,ChIJHYXeNjgBw2wRPZDdgbEMqXI,Moonshine Gutter and Drain Inc,"12530 NE 130th Ave, Archer, FL 32618",ARCHER,Alachua,,+1352-359-3175,http://moonshinegutter.com/,5.0,10,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-29 04:19:17
1122,ChIJ-wcr8v-U6IgRsXzp4HmchVE,Archer Automotive & Transmission Repair,"15901 SW Archer Rd, Archer, FL 32618",ARCHER,Alachua,,+1352-495-2485,http://archerautomotiverepair.net/,4.7,257,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-29 04:19:17
1123,ChIJgZfGi_eV6IgRLrEVBg1sGvA,"Archer Pump Service, Inc","13428 SW 89th Ave, Archer, FL 32618",ARCHER,Alachua,,+1352-495-2024,http://archerpump.com/,4.9,24,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-29 04:19:17
1124,ChIJMQzi4Z-76IgRSne9HeWZNUs,Pinnacle Carpet Cleaning & Restoration Solutions,"24331 W U.S. Hwy 27, High Springs, FL 32643",HIGH SPRINGS,Alachua,,+1352-448-8043,https://pinnaclerestorations.com/,5.0,193,water damage restoration,,,1,0,,,none,water damage restoration,2026-08-29 04:19:30
1125,ChIJn6vKKLvJ6IgR7qBIpkpE0bE,"ONCT Pest Control Services and Dryer Vent & Air Duct Cleaning Services LLC Of FL ,","235 NE 2nd St, High Springs, FL 32643",HIGH SPRINGS,Alachua,,+1386-244-2498,,4.1,10,"mold inspection,mold remediation,mold testing,restoration company",,,0,0,,,none,"mold inspection,mold remediation,mold testing,restoration company",2026-08-29 04:19:30
1126,ChIJFSfLuEzJ6IgRjhD4SdXEez0,Down Home Inspections,"18731 NW US Hwy 441, High Springs, FL 32643",HIGH SPRINGS,Alachua,,+1352-514-1925,http://dhinspectionsfl.com/,5.0,347,mold inspection,,,0,0,,,none,mold inspection,2026-08-29 04:19:30
1127,ChIJAZIhxvMSEioR55MJqs5vHvA,DEVIL DOG MOLD ASSESSORS LLC,,Cedar Key,Levy,,+1813-727-4563,https://devildogmoldassessors.com/,5.0,44,"mold assessment,mold inspection,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold testing",2026-08-29 04:19:30
1128,ChIJr3C1Gvq46IgRSv34x3Mmzhw,Gainesville Home Inspection Group,"17421 NW 62nd Ave, Alachua, FL 32615",ALACHUA,Alachua,,+1352-226-0456,https://www.homeinspectiongroupllc.com/?utm_source=gmb&utm_medium=referral,4.9,51,mold inspection,,,0,0,,,none,mold inspection,2026-08-29 04:19:31
